URL,File Size,Number of Outlink,Content Type
https://www.nytimes.com/wirecutter/reviews/best-bike-pump/,338882,260,text/html
https://www.nytimes.com/wirecutter/reviews/best-bike-patch-kit/,300912,258,text/html
https://www.nytimes.com/wirecutter/reviews/a-great-shop-vacuum-or-wet-dry-vac/,181969,207,text/html
https://www.nytimes.com/wirecutter/reviews/best-interior-paint/,262745,248,text/html
https://www.nytimes.com/interactive/2021/us/lawrence-south-dakota-covid-cases.html,1103862,198,text/html
https://www.nytimes.com/interactive/2021/us/custer-south-dakota-covid-cases.html,1137160,198,text/html
https://www.nytimes.com/interactive/2021/us/fall-river-south-dakota-covid-cases.html,1163085,198,text/html
https://www.nytimes.com/interactive/2021/us/jackson-south-dakota-covid-cases.html,1275209,198,text/html
https://www.nytimes.com/interactive/2021/us/butte-south-dakota-covid-cases.html,1086969,198,text/html
https://www.nytimes.com/interactive/2021/us/pennington-south-dakota-covid-cases.html,1200413,199,text/html
https://www.nytimes.com/interactive/2021/us/meade-south-dakota-covid-cases.html,1164452,199,text/html
https://www.nytimes.com/interactive/2021/us/dewey-south-dakota-covid-cases.html,1247930,199,text/html
https://www.nytimes.com/interactive/2021/us/jones-south-dakota-covid-cases.html,1320542,199,text/html
https://www.nytimes.com/interactive/2021/us/hamlin-south-dakota-covid-cases.html,1484456,200,text/html
https://www.nytimes.com/video/us/politics/100000007596078/jamie-raskin-trump-impeachment-trial.html?playlistid=video%2f2020-elections,2264001,109,text/html
https://www.nytimes.com/video/us/politics/100000007603283/impeachment-joaquin-castro-trump-mob.html?action=click&module=video-series-bar&region=header&pgtype=article&playlistid=video%2f2020-elections,2264870,110,text/html
https://www.nytimes.com/video/us/politics/100000007561374/poet-amanda-gorman-inauguration.html?action=click&module=video-series-bar&region=header&pgtype=article&playlistid=video%2f2020-elections,1771812,110,text/html
https://www.nytimes.com/video/us/politics/100000007785499/brian-sicknick-family-capitol-riot.html?action=click&module=video-series-bar&region=header&pgtype=article&playlistid=video%2f2020-elections,2239893,110,text/html
https://www.nytimes.com/video/us/politics/100000007585453/buttigieg-transportation-secretary-confirmation.html?action=click&module=video-series-bar&region=header&pgtype=article&playlistid=video%2f2020-elections,2277458,110,text/html
https://www.nytimes.com/video/us/politics/100000007562460/biden-swears-in-appointees-virtual-ceremony.html?action=click&module=video-series-bar&region=header&pgtype=article&playlistid=video%2f2020-elections,1768883,110,text/html
https://www.nytimes.com/video/us/politics/100000007562266/harris-swears-in-ossoff-warnock-padilla.html?action=click&module=video-series-bar&region=header&pgtype=article&playlistid=video%2f2020-elections,1769342,110,text/html
https://www.nytimes.com/video/us/politics/100000007596624/trump-senate-vote-impeachment-trial.html?playlistid=video%2f2020-elections,2265462,109,text/html
https://www.nytimes.com/video/us/100000007655234/weve-lost-the-line-radio-traffic-reveals-police-under-siege-at-capitol.html?action=click&module=video-series-bar&region=header&pgtype=article&playlistid=video%2f2020-elections,2742339,110,text/html
https://www.nytimes.com/video/us/politics/100000007561230/biden-sworn-in-46th-president.html?action=click&module=video-series-bar&region=header&pgtype=article&playlistid=video%2f2020-elections,2300417,110,text/html
https://www.nytimes.com/video/us/elections/100000007767733/arizona-election-audit.html?action=click&module=video-series-bar&region=header&pgtype=article&playlistid=video%2f2020-elections,2265501,110,text/html
https://www.nytimes.com/video/us/politics/100000007561169/kamala-harris-vice-president-swearing-in.html?action=click&module=video-series-bar&region=header&pgtype=article&playlistid=video%2f2020-elections,1765587,110,text/html
https://www.nytimes.com/video/us/politics/100000007596758/bill-cassidy-trump-impeachment-trial.html?action=click&module=video-series-bar&region=header&pgtype=article&playlistid=video%2f2020-elections,2265440,110,text/html
https://www.nytimes.com/2020/10/23/nyregion/ken-kurson-arrest-cyberstalking.html,378696,47,text/html
https://www.nytimes.com/2020/10/30/business/trump-taxes-real-estate.html,482287,53,text/html
https://www.nytimes.com/2020/12/24/us/politics/trump-pardon-clemency-access.html,610936,79,text/html
https://www.nytimes.com/sitemap/1983/10/,98292,65,text/html
https://www.nytimes.com/sitemap/1983/02/,97415,62,text/html
https://www.nytimes.com/sitemap/1983/12/,98298,65,text/html
https://www.nytimes.com/sitemap/1983/04/,97985,64,text/html
https://www.nytimes.com/sitemap/1983/05/,98267,65,text/html
https://www.nytimes.com/sitemap/1983/07/,98273,65,text/html
https://www.nytimes.com/sitemap/1983/09/,98009,64,text/html
https://www.nytimes.com/sitemap/1983/11/,98004,64,text/html
https://www.nytimes.com/sitemap/1983/01/,98291,65,text/html
https://www.nytimes.com/sitemap/1983/03/,98279,65,text/html
https://www.nytimes.com/sitemap/1983/06/,97979,64,text/html
https://www.nytimes.com/sitemap/1983/08/,98285,65,text/html
https://www.nytimes.com/2018/11/26/upshot/suburbs-changing-midterms-democrats-hopes.html,451715,61,text/html
https://www.nytimes.com/by/quoctrung-bui,572751,57,text/html
https://www.nytimes.com/2020/11/03/us/politics/democrats-republicans-senate-house.html,594270,63,text/html
https://www.nytimes.com/by/emily-badger,465990,57,text/html
https://www.nytimes.com/2020/07/30/upshot/trump-suburban-voters.html,831577,66,text/html
https://www.nytimes.com/sitemap/1991/02/,97415,62,text/html
https://www.nytimes.com/sitemap/1991/04/,97985,64,text/html
https://www.nytimes.com/sitemap/1991/06/,97979,64,text/html
https://www.nytimes.com/sitemap/1991/08/,98285,65,text/html
https://www.nytimes.com/sitemap/1991/01/,98291,65,text/html
https://www.nytimes.com/sitemap/1991/11/,98004,64,text/html
https://www.nytimes.com/sitemap/1991/03/,98279,65,text/html
https://www.nytimes.com/sitemap/1991/05/,98267,65,text/html
https://www.nytimes.com/sitemap/1991/07/,98273,65,text/html
https://www.nytimes.com/sitemap/1991/09/,98009,64,text/html
https://www.nytimes.com/sitemap/1991/10/,98292,65,text/html
https://www.nytimes.com/sitemap/1991/12/,98298,65,text/html
https://www.nytimes.com/interactive/2021/us/cumberland-new-jersey-covid-cases.html,1416598,200,text/html
https://www.nytimes.com/interactive/2021/us/sussex-new-jersey-covid-cases.html,1335047,199,text/html
https://www.nytimes.com/interactive/2021/us/cape-may-new-jersey-covid-cases.html,1370227,199,text/html
https://www.nytimes.com/interactive/2021/us/atlantic-new-jersey-covid-cases.html,1379394,200,text/html
https://www.nytimes.com/interactive/2021/us/ocean-new-jersey-covid-cases.html,1348622,198,text/html
https://www.nytimes.com/interactive/2021/us/camden-new-jersey-covid-cases.html,1405083,199,text/html
https://www.nytimes.com/interactive/2021/us/monmouth-new-jersey-covid-cases.html,1339147,198,text/html
https://www.nytimes.com/interactive/2021/us/burlington-new-jersey-covid-cases.html,1388921,199,text/html
https://www.nytimes.com/interactive/2021/us/salem-new-jersey-covid-cases.html,1433764,199,text/html
https://www.nytimes.com/interactive/2021/us/gloucester-new-jersey-covid-cases.html,1428436,201,text/html
https://www.nytimes.com/sitemap/1902/08/,98285,65,text/html
https://www.nytimes.com/sitemap/1902/06/,97979,64,text/html
https://www.nytimes.com/sitemap/1902/04/,97985,64,text/html
https://www.nytimes.com/sitemap/1902/02/,97415,62,text/html
https://www.nytimes.com/sitemap/1902/12/,98298,65,text/html
https://www.nytimes.com/sitemap/1902/10/,98292,65,text/html
https://www.nytimes.com/sitemap/1902/09/,98009,64,text/html
https://www.nytimes.com/wirecutter/reviews/best-leather-shoe-care-products/,293306,238,text/html
https://www.nytimes.com/wirecutter/blog/stop-using-so-much-laundry-detergent/,116315,198,text/html
https://www.nytimes.com/wirecutter/reviews/best-hangers/,337652,241,text/html
https://www.nytimes.com/wirecutter/blog/5-cheapish-things-to-radically-make-over-your-closet/,128649,204,text/html
https://www.nytimes.com/wirecutter/blog/how-to-get-rid-of-clothes-moths/,151240,215,text/html
https://www.nytimes.com/wirecutter/lists/ready-to-clean-out-your-closets-for-summer-heres-how/,195282,242,text/html
https://www.nytimes.com/wirecutter/reviews/best-laundry-basket/,253236,221,text/html
https://www.nytimes.com/wirecutter/guides/how-to-clean-baseball-hats/,168869,206,text/html
https://www.nytimes.com/wirecutter/reviews/the-best-clothes-iron/,303780,245,text/html
https://www.nytimes.com/wirecutter/lists/the-best-gear-to-organize-closets/,204611,252,text/html
https://www.nytimes.com/wirecutter/reviews/best-shoe-rack/,353499,256,text/html
https://www.nytimes.com/2021/08/11/business/lordstown-motors-cash-earnings.html,291713,51,text/html
https://www.nytimes.com/2021/08/09/business/jeffrey-epstein-victims-fund.html,320475,49,text/html
https://www.nytimes.com/2021/08/30/business/sec-payment-for-order-flow-robinhood.html,292249,47,text/html
https://www.nytimes.com/2021/08/16/business/short-seller-wall-street-scams-hindenburg.html,407976,56,text/html
https://www.nytimes.com/2021/09/02/nyregion/nyc-flooding-deaths.html,414615,57,text/html
https://www.nytimes.com/2021/09/08/business/coinbase-sec.html,325555,50,text/html
https://www.nytimes.com/2020/11/21/us/politics/coronavirus-vaccine.html,865062,79,text/html
https://www.nytimes.com/2020/12/04/health/covid-vaccine-blood-test.html,449928,69,text/html
https://www.nytimes.com/es/2021/02/04/espanol/vacuna-eficacia-efectividad.html,424868,77,text/html
https://www.nytimes.com/2020/11/16/health/covid-moderna-vaccine.html,537470,78,text/html
https://www.nytimes.com/sitemap/1914/06/,97979,64,text/html
https://www.nytimes.com/sitemap/1914/08/,98285,65,text/html
https://www.nytimes.com/sitemap/1914/02/,97415,62,text/html
https://www.nytimes.com/sitemap/1914/12/,98298,65,text/html
https://www.nytimes.com/sitemap/1914/04/,97985,64,text/html
https://www.nytimes.com/sitemap/1914/10/,98292,65,text/html
https://www.nytimes.com/sitemap/1914/09/,98009,64,text/html
https://www.nytimes.com/sitemap/1914/05/,98267,65,text/html
https://www.nytimes.com/sitemap/1914/07/,98273,65,text/html
https://www.nytimes.com/sitemap/1914/01/,98291,65,text/html
https://www.nytimes.com/sitemap/1914/03/,98279,65,text/html
https://www.nytimes.com/sitemap/1914/11/,98004,64,text/html
https://www.nytimes.com/2021/09/08/world/americas/mexico-abortion-access.html,388218,48,text/html
https://www.nytimes.com/by/soraya-shockley,831108,54,text/html
https://www.nytimes.com/2021/09/15/podcasts/the-daily/mexico-abortion-supreme-court.html,780403,87,text/html
https://www.nytimes.com/by/kevin-roose,824602,57,text/html
https://www.nytimes.com/es/2021/09/13/espanol/aborto-mexico-objecion-conciencia.html,399468,48,text/html
https://www.nytimes.com/es/2021/09/10/espanol/aborto-legal-mexico.html,424774,49,text/html
https://www.nytimes.com/2021/09/13/world/americas/mexico-abortion-objectors.html,381721,46,text/html
https://www.nytimes.com/interactive/2021/us/curry-new-mexico-covid-cases.html,1139557,198,text/html
https://www.nytimes.com/interactive/2021/us/eddy-new-mexico-covid-cases.html,1008341,200,text/html
https://www.nytimes.com/interactive/2021/us/san-miguel-new-mexico-covid-cases.html,1096943,198,text/html
https://www.nytimes.com/2020/10/03/business/economy/coronavirus-permanent-job-losses.html,521356,63,text/html
https://www.nytimes.com/2020/10/01/us/army-naps.html,310353,47,text/html
https://www.nytimes.com/2020/05/18/travel/prairie-home-companion-garrison-keillor-cruises.html,504801,69,text/html
https://www.nytimes.com/2020/08/13/health/coronavirus-cosmetic-surgery.html,326625,44,text/html
https://www.nytimes.com/2019/06/05/style/self-care/waking-up-at-4-am.html,409945,70,text/html
https://www.nytimes.com/2020/04/22/health/cats-pets-coronavirus.html,331079,49,text/html
https://www.nytimes.com/2020/09/18/health/coronavirus-testing-cdc.html,368266,46,text/html
https://www.nytimes.com/guides/well/beginner-yoga,313687,55,text/html
https://www.nytimes.com/2020/04/20/smarter-living/how-to-manage-your-loneliness.html,322345,49,text/html
https://www.nytimes.com/2020/07/01/health/coronavirus-recovery-survivors.html,416024,53,text/html
https://www.nytimes.com/live/2020/pfizer-covid-19-vaccine,570073,77,text/html
https://www.nytimes.com/2020/10/08/business/colleges-pandemic-market-failure.html,413882,55,text/html
https://www.nytimes.com/2020/12/21/well/live/winter-cold-weather-covid.html,362775,48,text/html
https://www.nytimes.com/2020/04/30/us/30ihw-drinking-women-coronavirus-quarantine-habit.html,349575,48,text/html
https://www.nytimes.com/2020/06/09/nyregion/coronavirus-nyc-child-abuse.html,403888,49,text/html
https://www.nytimes.com/2020/05/03/sports/athletes-eating-disorders.html,367259,48,text/html
https://www.nytimes.com/2021/01/26/travel/virus-testing-requirement-international.html,466256,54,text/html
https://www.nytimes.com/2021/01/20/well/mind/masks-men-manspreading.html,361330,61,text/html
https://www.nytimes.com/2020/03/04/us/coronavirus-recovery.html,902343,54,text/html
https://www.nytimes.com/2020/09/09/parenting/mental-health-parents-coronavirus.html,351405,57,text/html
https://www.nytimes.com/2020/08/05/travel/coronavirus-airplane-cleaning.html,443933,49,text/html
https://www.nytimes.com/2020/11/06/nyregion/nyc-remote-learning.html,319726,48,text/html
https://www.nytimes.com/2017/07/17/smarter-living/how-to-find-the-right-therapist.html,339831,57,text/html
https://www.nytimes.com/2020/06/19/us/foreign-worker-visas-trump-coronavirus.html,389415,44,text/html
https://www.nytimes.com/2020/06/25/fashion/weddings/what-will-happen-with-weddings.html,465899,64,text/html
https://www.nytimes.com/2020/04/03/parenting/kids-independent-play-coronavirus-quarantine.html,313544,46,text/html
https://www.nytimes.com/2020/05/14/opinion/coronavirus-young-people.html,452115,62,text/html
https://www.nytimes.com/2021/02/06/business/economy/housing-insecurity.html,431592,57,text/html
https://www.nytimes.com/2020/12/23/science/covid-mink-animals.html,464287,52,text/html
https://www.nytimes.com/guides/well/yoga-stress,205772,55,text/html
https://www.nytimes.com/2020/05/01/travel/trip-refund-airlines.html,431558,57,text/html
https://www.nytimes.com/2020/11/02/well/mind/the-double-whammy-of-seasonal-affective-disorder-in-a-season-of-covid.html,377555,45,text/html
https://www.nytimes.com/2020/11/20/your-money/charity-deductions-taxes-coronavirus.html,359927,52,text/html
https://www.nytimes.com/2020/05/27/smarter-living/how-to-recover-from-covid-19-at-home.html,397820,56,text/html
https://www.nytimes.com/2020/07/14/opinion/sunday/domestic-violence-coronavirus.html,449227,52,text/html
https://www.nytimes.com/2020/04/06/world/coronavirus-domestic-violence.html,509748,53,text/html
https://www.nytimes.com/2020/06/23/nyregion/coronavirus-pets.html,349571,44,text/html
https://www.nytimes.com/2020/03/25/style/self-care/sleep-tips-benefits-coronavirus.html,455602,80,text/html
https://www.nytimes.com/2021/02/11/upshot/schools-reopening-coronavirus-experts.html,583016,76,text/html
https://www.nytimes.com/2020/04/23/arts/design/best-virtual-museum-guides.html,499627,91,text/html
https://www.nytimes.com/article/coronavirus-money-unemployment.html,781288,145,text/html
https://www.nytimes.com/2018/12/18/style/dating-apps-tinder-bumble-content.html,416241,61,text/html
https://www.nytimes.com/2020/12/01/health/coronavirus-testing-children.html,405090,65,text/html
